trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
366,False,"{'a': 0.5, 'e': 0.9274721895587922}",25,0,-134.31983677897725,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
367,False,"{'a': 0.5, 'e': 0.9270802162007606}",25,13,-32.468768352328034,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.9266872265691454}",25,0,-41.23391373325937,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
369,False,"{'a': 0.5, 'e': 0.9262932210947448}",20,0,-96.06168875252101,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
370,False,"{'a': 0.5, 'e': 0.9258982002094714}",20,0,-72.40947251535403,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
371,False,"{'a': 0.5, 'e': 0.9255021643463507}",20,0,-122.75772488943439,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
372,False,"{'a': 0.5, 'e': 0.9251051139395204}",20,0,-74.44690293150968,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
373,False,"{'a': 0.5, 'e': 0.9247070494242311}",20,0,-28.87069739125836,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
374,False,"{'a': 0.5, 'e': 0.9243079712368443}",25,0,-147.27423341489717,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
375,False,"{'a': 0.5, 'e': 0.9239078798148332}",20,0,8.567479477218297,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
376,False,"{'a': 0.5, 'e': 0.9235067755967817}",20,0,-106.07682211609176,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
377,False,"{'a': 0.5, 'e': 0.9231046590223837}",20,0,-166.35705543181336,"{0: 9, 1: 1, 2: 7, 3: 1, 4: 2}",0
378,False,"{'a': 0.5, 'e': 0.922701530532443}",20,0,-83.15162483788677,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
379,False,"{'a': 0.5, 'e': 0.9222973905688726}",20,13,-22.516353960214715,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
380,False,"{'a': 0.5, 'e': 0.9218922395746942}",25,0,-123.73624183453339,"{0: 17, 1: 4, 2: 1, 3: 0, 4: 3}",0
381,False,"{'a': 0.5, 'e': 0.9214860779940383}",25,0,-159.03853180997018,"{0: 12, 1: 3, 2: 7, 3: 2, 4: 1}",0
382,False,"{'a': 0.5, 'e': 0.9210789062721424}",30,0,-155.470602381832,"{0: 15, 1: 1, 2: 11, 3: 3, 4: 0}",0
383,False,"{'a': 0.5, 'e': 0.9206707248553521}",20,0,-149.2157495737512,"{0: 9, 1: 2, 2: 5, 3: 3, 4: 1}",0
384,False,"{'a': 0.5, 'e': 0.9202615341911193}",20,0,-195.41834509915398,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 5}",0
385,False,"{'a': 0.5, 'e': 0.9198513347280025}",25,0,-65.83215214493444,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
386,False,"{'a': 0.5, 'e': 0.9194401269156661}",20,0,-67.44643759136592,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
387,False,"{'a': 0.5, 'e': 0.9190279112048797}",30,15,-61.19519981786742,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
388,False,"{'a': 0.5, 'e': 0.9186146880475178}",20,12,4.761867446105169,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
389,False,"{'a': 0.5, 'e': 0.9182004578965592}",25,0,-70.73924023272559,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
390,False,"{'a': 0.5, 'e': 0.917785221206087}",20,12,-11.88153475766956,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
391,False,"{'a': 0.5, 'e': 0.917368978431287}",20,0,-97.0460452187091,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
392,False,"{'a': 0.5, 'e': 0.9169517300284484}",20,0,-58.880874074379236,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
393,False,"{'a': 0.5, 'e': 0.9165334764549626}",25,0,-139.24237831085017,"{0: 15, 1: 0, 2: 8, 3: 0, 4: 2}",0
394,False,"{'a': 0.5, 'e': 0.916114218169323}",20,0,-32.19569559002432,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
395,False,"{'a': 0.5, 'e': 0.9156939556311241}",25,11,-38.465622463693435,"{0: 8, 1: 3, 2: 3, 3: 0, 4: 0}",1
396,False,"{'a': 0.5, 'e': 0.9152726893010614}",30,14,-78.67916772761303,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 1}",1
397,False,"{'a': 0.5, 'e': 0.914850419640931}",20,13,-13.765952707725855,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 0}",1
398,False,"{'a': 0.5, 'e': 0.9144271471136285}",30,0,-278.194895606838,"{0: 11, 1: 3, 2: 10, 3: 3, 4: 3}",0
399,False,"{'a': 0.5, 'e': 0.914002872183149}",20,0,-36.31375099043284,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
400,False,"{'a': 0.5, 'e': 0.9135775953145866}",20,0,-92.91572812012522,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
401,False,"{'a': 0.5, 'e': 0.9131513169741335}",25,0,-173.6980429249885,"{0: 14, 1: 2, 2: 4, 3: 3, 4: 2}",1
402,False,"{'a': 0.5, 'e': 0.9127240376290798}",25,0,-89.60424041258946,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
403,False,"{'a': 0.5, 'e': 0.9122957577478129}",30,0,-176.2880045747082,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
404,False,"{'a': 0.5, 'e': 0.9118664777998171}",25,0,-112.09746269532205,"{0: 15, 1: 0, 2: 9, 3: 0, 4: 1}",0
405,False,"{'a': 0.5, 'e': 0.9114361982556728}",25,0,-87.05391619434478,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
406,False,"{'a': 0.5, 'e': 0.9110049195870564}",30,13,-48.53005458238823,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
407,False,"{'a': 0.5, 'e': 0.9105726422667393}",20,0,-60.10410610201719,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
408,False,"{'a': 0.5, 'e': 0.9101393667685878}",25,0,-98.89460872158986,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",1
409,False,"{'a': 0.5, 'e': 0.9097050935675622}",20,12,-5.496881859631265,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
410,False,"{'a': 0.5, 'e': 0.9092698231397169}",25,0,-171.13371675047208,"{0: 16, 1: 1, 2: 3, 3: 2, 4: 3}",0
411,False,"{'a': 0.5, 'e': 0.9088335559621991}",20,0,-167.3911133700862,"{0: 10, 1: 2, 2: 3, 3: 3, 4: 2}",0
412,False,"{'a': 0.5, 'e': 0.9083962925132487}",25,0,-120.19352502818577,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
413,False,"{'a': 0.5, 'e': 0.9079580332721979}",25,0,-94.17833513363841,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
414,False,"{'a': 0.5, 'e': 0.9075187787194703}",25,0,-131.80298117310855,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
415,False,"{'a': 0.5, 'e': 0.9070785293365807}",25,0,-144.06913408385947,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
416,False,"{'a': 0.5, 'e': 0.9066372856061343}",25,0,-99.2391204008305,"{0: 12, 1: 7, 2: 4, 3: 2, 4: 0}",0
417,False,"{'a': 0.5, 'e': 0.9061950480118266}",20,0,-35.199898171118456,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
418,False,"{'a': 0.5, 'e': 0.9057518170384422}",20,0,-71.45216454153307,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
419,False,"{'a': 0.5, 'e': 0.9053075931718548}",25,0,-142.87602206094306,"{0: 18, 1: 1, 2: 1, 3: 3, 4: 2}",0
420,False,"{'a': 0.5, 'e': 0.9048623768990268}",30,0,-95.7274857310304,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
421,False,"{'a': 0.5, 'e': 0.904416168708008}",20,0,-82.07312846954486,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
422,False,"{'a': 0.5, 'e': 0.903968969087936}",30,3,-206.2571723452324,"{0: 13, 1: 4, 2: 4, 3: 4, 4: 2}",1
423,False,"{'a': 0.5, 'e': 0.9035207785290348}",20,0,-41.53395569825695,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
424,False,"{'a': 0.5, 'e': 0.903071597522615}",25,0,-164.9392679606898,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
425,False,"{'a': 0.5, 'e': 0.9026214265610727}",25,0,-105.66304727899208,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
426,False,"{'a': 0.5, 'e': 0.9021702661378895}",25,0,-87.6591666047981,"{0: 15, 1: 1, 2: 8, 3: 1, 4: 0}",0
427,False,"{'a': 0.5, 'e': 0.9017181167476314}",30,0,-101.06724695365489,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
428,False,"{'a': 0.5, 'e': 0.9012649788859484}",30,0,-119.3706216112145,"{0: 21, 1: 1, 2: 4, 3: 3, 4: 1}",0
429,False,"{'a': 0.5, 'e': 0.9008108530495745}",30,0,-130.55018434174164,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
430,False,"{'a': 0.5, 'e': 0.9003557397363264}",30,0,-98.4158669764283,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
431,False,"{'a': 0.5, 'e': 0.8998996394451034}",25,0,-117.50678960756838,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
432,False,"{'a': 0.5, 'e': 0.8994425526758866}",20,0,-95.99272783799722,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
433,False,"{'a': 0.5, 'e': 0.8989844799297386}",25,10,-46.07275654276932,"{0: 9, 1: 2, 2: 3, 3: 1, 4: 0}",1
434,False,"{'a': 0.5, 'e': 0.898525421708803}",20,0,-189.87747357225106,"{0: 10, 1: 2, 2: 3, 3: 2, 4: 3}",0
435,False,"{'a': 0.5, 'e': 0.8980653785163033}",20,0,-89.89400277236501,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
436,False,"{'a': 0.5, 'e': 0.897604350856543}",30,0,-195.9219724590088,"{0: 17, 1: 3, 2: 6, 3: 1, 4: 3}",0
437,False,"{'a': 0.5, 'e': 0.8971423392349047}",25,4,-52.46163126590209,"{0: 16, 1: 1, 2: 1, 3: 3, 4: 0}",1
438,False,"{'a': 0.5, 'e': 0.8966793441578498}",20,0,-165.5674247524151,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
439,False,"{'a': 0.5, 'e': 0.8962153661329174}",20,0,-74.6044640949751,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
440,False,"{'a': 0.5, 'e': 0.8957504056687245}",25,1,-128.46174370732223,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 2}",1
441,False,"{'a': 0.5, 'e': 0.8952844632749648}",20,0,-19.784965846112563,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
442,False,"{'a': 0.5, 'e': 0.8948175394624087}",25,0,-162.24238571572755,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
443,False,"{'a': 0.5, 'e': 0.894349634742902}",25,0,-81.44365547153853,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
444,False,"{'a': 0.5, 'e': 0.893880749629366}",25,0,-74.58288182351782,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
445,False,"{'a': 0.5, 'e': 0.893410884635797}",20,0,-50.86425323776673,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
446,False,"{'a': 0.5, 'e': 0.892940040277265}",25,0,-121.84202977893149,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
447,False,"{'a': 0.5, 'e': 0.8924682170699137}",20,0,-32.9364369468888,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
448,False,"{'a': 0.5, 'e': 0.8919954155309602}",30,0,-153.43112220070367,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
449,False,"{'a': 0.5, 'e': 0.8915216361786934}",25,0,-109.9918923717692,"{0: 15, 1: 0, 2: 7, 3: 3, 4: 0}",0
450,False,"{'a': 0.5, 'e': 0.8910468795324746}",20,0,-34.1849711692351,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
451,False,"{'a': 0.5, 'e': 0.8905711461127364}",25,6,-129.2588659283514,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 2}",1
452,False,"{'a': 0.5, 'e': 0.8900944364409817}",25,0,-98.87641732731795,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
453,False,"{'a': 0.5, 'e': 0.8896167510397842}",20,3,-0.11455856916160156,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
454,False,"{'a': 0.5, 'e': 0.8891380904327867}",25,20,7.109929249176728,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.8886584551447012}",25,0,-185.4083312570943,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 3}",0
456,False,"{'a': 0.5, 'e': 0.8881778457013083}",20,0,-91.36142321005866,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
457,False,"{'a': 0.5, 'e': 0.8876962626294563}",35,0,-280.57824740118167,"{0: 20, 1: 2, 2: 6, 3: 2, 4: 5}",0
458,False,"{'a': 0.5, 'e': 0.8872137064570608}",20,0,-219.6403544062155,"{0: 9, 1: 1, 2: 6, 3: 0, 4: 4}",0
459,False,"{'a': 0.5, 'e': 0.8867301777131043}",25,0,-143.0621491184187,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
460,False,"{'a': 0.5, 'e': 0.886245676927635}",20,6,-109.19790445742495,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 2}",1
461,False,"{'a': 0.5, 'e': 0.8857602046317673}",25,0,-127.9970849647829,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
462,False,"{'a': 0.5, 'e': 0.8852737613576802}",25,0,-95.93847102875189,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
463,False,"{'a': 0.5, 'e': 0.884786347638617}",30,9,-93.2300259686816,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 1}",1
464,False,"{'a': 0.5, 'e': 0.8842979640088852}",20,0,-108.2941212426415,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
465,False,"{'a': 0.5, 'e': 0.8838086110038549}",30,0,-52.572668735742155,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",0
466,False,"{'a': 0.5, 'e': 0.8833182891599596}",25,9,-8.953172117267119,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
467,False,"{'a': 0.5, 'e': 0.8828269990146942}",25,0,-132.51196610493128,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
468,False,"{'a': 0.5, 'e': 0.8823347411066155}",20,0,-102.86397653035542,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
469,False,"{'a': 0.5, 'e': 0.881841515975341}",20,4,-61.52410971746679,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 1}",1
470,False,"{'a': 0.5, 'e': 0.8813473241615484}",20,0,-151.06059125345828,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 3}",0
471,False,"{'a': 0.5, 'e': 0.880852166206975}",25,18,-12.360273855989949,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
472,False,"{'a': 0.5, 'e': 0.8803560426544178}",30,7,-35.21695212004747,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 1}",1
473,False,"{'a': 0.5, 'e': 0.8798589540477315}",20,9,3.4732031530692167,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.5, 'e': 0.8793609009318292}",20,0,-30.79357417537738,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
475,False,"{'a': 0.5, 'e': 0.878861883852681}",25,0,-68.49870688039573,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
476,False,"{'a': 0.5, 'e': 0.878361903357314}",25,4,10.017633379260612,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
477,False,"{'a': 0.5, 'e': 0.8778609599938113}",20,0,-97.5133172077071,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
478,False,"{'a': 0.5, 'e': 0.8773590543113113}",35,3,-173.2806271663822,"{0: 18, 1: 1, 2: 11, 3: 0, 4: 2}",1
479,False,"{'a': 0.5, 'e': 0.8768561868600078}",25,0,-68.87613305615504,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
480,False,"{'a': 0.5, 'e': 0.8763523581911482}",30,0,-141.64519592244787,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
481,False,"{'a': 0.5, 'e': 0.8758475688570342}",30,4,-136.49286253164667,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 2}",1
482,False,"{'a': 0.5, 'e': 0.8753418194110203}",25,0,-156.8487332696652,"{0: 12, 1: 4, 2: 7, 3: 0, 4: 2}",0
483,False,"{'a': 0.5, 'e': 0.8748351104075135}",20,0,-89.99567437025377,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
484,False,"{'a': 0.5, 'e': 0.8743274424019727}",25,11,-33.19997121211434,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
485,False,"{'a': 0.5, 'e': 0.8738188159509083}",25,0,-113.16849834898801,"{0: 15, 1: 6, 2: 2, 3: 0, 4: 2}",0
486,False,"{'a': 0.5, 'e': 0.8733092316118809}",20,0,-28.254878608489605,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
487,False,"{'a': 0.5, 'e': 0.8727986899435014}",20,0,-70.47870040217433,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
488,False,"{'a': 0.5, 'e': 0.8722871915054303}",20,16,8.589113720251795,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.5, 'e': 0.8717747368583767}",25,0,-83.57645468187768,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
490,False,"{'a': 0.5, 'e': 0.8712613265640978}",20,1,-54.77789840272159,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 0}",1
491,False,"{'a': 0.5, 'e': 0.8707469611853986}",35,0,-106.63019937477337,"{0: 23, 1: 0, 2: 10, 3: 2, 4: 0}",0
492,False,"{'a': 0.5, 'e': 0.8702316412861311}",25,0,-229.63473277878845,"{0: 13, 1: 2, 2: 5, 3: 1, 4: 4}",0
493,False,"{'a': 0.5, 'e': 0.8697153674311934}",20,0,-87.02636425479898,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",1
494,False,"{'a': 0.5, 'e': 0.8691981401865296}",20,0,-97.77476994061274,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
495,False,"{'a': 0.5, 'e': 0.8686799601191287}",30,0,-214.18884917833725,"{0: 16, 1: 1, 2: 9, 3: 1, 4: 3}",0
496,False,"{'a': 0.5, 'e': 0.8681608277970245}",25,0,-95.45544678142126,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
497,False,"{'a': 0.5, 'e': 0.8676407437892943}",35,9,-95.82701327343244,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 1}",1
498,False,"{'a': 0.5, 'e': 0.867119708666059}",20,0,-108.63581462081359,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
499,False,"{'a': 0.5, 'e': 0.8665977229984817}",25,7,-61.618263806273355,"{0: 13, 1: 1, 2: 1, 3: 3, 4: 0}",1
500,False,"{'a': 0.5, 'e': 0.866074787358768}",20,0,-112.14668454524053,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
501,False,"{'a': 0.5, 'e': 0.8655509023201643}",25,0,-77.27124688333721,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
502,False,"{'a': 0.5, 'e': 0.8650260684569582}",20,0,-61.798207029874455,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
503,False,"{'a': 0.5, 'e': 0.8645002863444772}",35,0,-143.10738427268154,"{0: 24, 1: 0, 2: 9, 3: 0, 4: 2}",0
504,False,"{'a': 0.5, 'e': 0.8639735565590885}",20,0,-69.74093184473298,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
505,False,"{'a': 0.5, 'e': 0.8634458796781977}",20,0,-34.62355485798848,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
506,False,"{'a': 0.5, 'e': 0.8629172562802493}",20,0,-81.31639721493062,"{0: 10, 1: 2, 2: 8, 3: 0, 4: 0}",0
507,False,"{'a': 0.5, 'e': 0.8623876869447246}",25,0,-103.85772004463792,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
508,False,"{'a': 0.5, 'e': 0.8618571722521422}",20,0,-17.489747327079247,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
509,False,"{'a': 0.5, 'e': 0.8613257127840573}",25,0,-271.166415106246,"{0: 11, 1: 2, 2: 5, 3: 3, 4: 4}",0
510,False,"{'a': 0.5, 'e': 0.8607933091230604}",20,1,-52.74720522942381,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.860259961852777}",20,0,-173.440790792279,"{0: 10, 1: 0, 2: 7, 3: 0, 4: 3}",0
512,False,"{'a': 0.5, 'e': 0.8597256715578673}",20,0,-15.789421819957482,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
513,False,"{'a': 0.5, 'e': 0.8591904388240249}",20,0,-102.49023694422816,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
514,False,"{'a': 0.5, 'e': 0.858654264237977}",20,4,-61.90815844583739,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 1}",1
515,False,"{'a': 0.5, 'e': 0.8581171483874825}",20,7,-6.703286684695455,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
516,False,"{'a': 0.5, 'e': 0.857579091861333}",20,0,-54.377722561875665,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
517,False,"{'a': 0.5, 'e': 0.8570400952493505}",20,0,-72.8435451329008,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
518,False,"{'a': 0.5, 'e': 0.8565001591423882}",20,0,-9.503772695949328,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
519,False,"{'a': 0.5, 'e': 0.8559592841323286}",25,0,-46.537752163503924,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
520,False,"{'a': 0.5, 'e': 0.8554174708120839}",20,0,-42.367985194172974,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
521,False,"{'a': 0.5, 'e': 0.8548747197755946}",20,14,-3.8725725155819433,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.5, 'e': 0.8543310316178291}",20,0,-28.705998670203684,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
523,False,"{'a': 0.5, 'e': 0.8537864069347834}",20,6,-12.823075364914663,"{0: 9, 1: 5, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.5, 'e': 0.8532408463234799}",30,0,-113.88076492355631,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",1
525,False,"{'a': 0.5, 'e': 0.8526943503819668}",20,0,-9.930270847440596,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
526,False,"{'a': 0.5, 'e': 0.8521469197093181}",35,0,-84.08552340884128,"{0: 27, 1: 2, 2: 4, 3: 1, 4: 1}",0
527,False,"{'a': 0.5, 'e': 0.8515985549056319}",25,0,-201.3585718220014,"{0: 15, 1: 0, 2: 4, 3: 3, 4: 3}",0
528,False,"{'a': 0.5, 'e': 0.8510492565720307}",20,0,-108.84513290485201,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
529,False,"{'a': 0.5, 'e': 0.8504990253106602}",20,0,-64.73443310196168,"{0: 12, 1: 6, 2: 1, 3: 0, 4: 1}",0
530,False,"{'a': 0.5, 'e': 0.849947861724689}",25,0,-62.1378848720084,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
531,False,"{'a': 0.5, 'e': 0.8493957664183073}",30,0,-124.0592273339792,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
532,False,"{'a': 0.5, 'e': 0.8488427399967269}",20,0,-86.77907268867406,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
533,False,"{'a': 0.5, 'e': 0.8482887830661804}",25,0,-145.73902480652015,"{0: 15, 1: 0, 2: 6, 3: 3, 4: 1}",0
534,False,"{'a': 0.5, 'e': 0.8477338962339201}",20,0,-46.94616063793924,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
535,False,"{'a': 0.5, 'e': 0.8471780801082182}",35,8,-18.498939100097743,"{0: 22, 1: 1, 2: 3, 3: 1, 4: 0}",1
536,False,"{'a': 0.5, 'e': 0.846621335298365}",25,12,-55.47869774874779,"{0: 8, 1: 2, 2: 0, 3: 3, 4: 0}",1
537,False,"{'a': 0.5, 'e': 0.8460636624146693}",20,0,-118.51349210958276,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
538,False,"{'a': 0.5, 'e': 0.845505062068457}",20,0,-82.3455487369776,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
539,False,"{'a': 0.5, 'e': 0.8449455348720708}",20,0,-41.81751664964072,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
540,False,"{'a': 0.5, 'e': 0.8443850814388694}",25,0,-139.82678691597394,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
541,False,"{'a': 0.5, 'e': 0.8438237023832267}",25,0,-54.32593601100235,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
542,False,"{'a': 0.5, 'e': 0.8432613983205316}",25,0,-151.31472773968628,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
543,False,"{'a': 0.5, 'e': 0.8426981698671868}",25,0,-181.1942288375579,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
544,False,"{'a': 0.5, 'e': 0.8421340176406082}",25,6,-124.4833861566818,"{0: 7, 1: 1, 2: 9, 3: 2, 4: 0}",1
545,False,"{'a': 0.5, 'e': 0.8415689422592247}",25,0,-125.99668498494574,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
546,False,"{'a': 0.5, 'e': 0.8410029443424768}",20,0,-44.73087474283835,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
547,False,"{'a': 0.5, 'e': 0.8404360245108164}",20,8,-44.326835762545,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
548,False,"{'a': 0.5, 'e': 0.8398681833857063}",20,0,-90.49301465691757,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
549,False,"{'a': 0.5, 'e': 0.8392994215896189}",25,0,-27.173646459495366,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
